Nada De Ti,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,Eddie Palmieri,1973,392.85505999999998,1754,127.749
Everything Good (Everything Good Version),Everything Good,Gaither Vocal Band,0,200.14975000000001,664,122.015
Puzzle of Hearts,Sergio Mendes:  The Swinger from Rio,Sergio Mendes,2006,322.11545999999998,935,103.17700000000001
Sweetest Goodbye,Songs About Jane,Maroon 5,2002,270.70648999999997,1078,164.04900000000001
Aunque Mañana No Estes,Tiempos Dificiles,Juan Carlos Baglietto,1982,182.41261,526,99.352000000000004
Vodne stocne,Zi(v)je,Krystof,0,252.57750999999999,707,156.107
Did Ya Say That,Legend Of The Liquid Sword,GZA/The Genius,2002,237.34811999999999,1110,104.01300000000001
Streets On Fire,Vivianism,Vivian,0,229.61587,688,101.139
After One Quarter Of A Revolution,New Junk Aesthetic,Every Time I Die,2009,124.13342,414,114.63800000000001
Doctrines,Strauss Family Waltzes,Arthur Fiedler,0,496.11709999999999,1305,95.233999999999995
Peter Pan (j'veux pas être jeune) [feat. Les Pistons Flingueurs],À table (Chansons bleues ou à poing),Nicolas Bacchus,0,178.15465,804,143.06100000000001
Butterflies,Happily Never After,Poptart Monkeys,0,212.32281,708,119.991
The Key,Out Of Our Minds,Melissa Auf der Maur,2010,232.6722,782,121.983
Dog Tagged,Cleptocracey,Kill The Client,2008,57.18159,169,138.20699999999999
Wagoner's Lad,Song Of The Hills: Appalachian Classics,John Sebastian,0,225.14893000000001,616,158.429
Baby Momma (Chopped & Screwed Version),Gangsta Musik,Lil Boosie & Webbie,0,354.16771,1536,130.10300000000001
Games That Lovers Play,Welthits In Gold,James Last,1967,260.12689,616,167.83199999999999
5 Foot 1,Heroin Hates You,Iggy Pop,1990,300.77341999999999,778,87.679000000000002
Fang Bu Sheng Fang,Get A Life,Eason Chan,0,275.59138000000002,765,72.882000000000005
Guajira Y Ven,Salsa Legende - Best of Willie Colon,Willie Colon,2001,250.06975,1097,128.44399999999999
born again,Let Go,Endres,0,154.01750999999999,474,127.985
What a Friend We Have in Jesus,Intercessor,Bill Murk,0,402.96444000000002,1193,117.858
Love Goes Down (Part Deux),Tripping The Velvet,Annie Minogue Band,0,217.88688999999999,648,168.02699999999999
Sally Can't Dance,Live - In Concert,Lou Reed,1974,211.66974999999999,774,154.03800000000001
Nothing To You,Closer,Milk Inc.,2003,202.10892999999999,957,140.017
Lero Do Bolero,Desejo,Nana Caymmi,2001,188.65586999999999,644,110.411
Peigin is Peadar,From My Tradition: The Best Of Joe Heaney,Joe Heaney,0,147.43465,481,102.649
World Wind,Bloody Money,J-MACK,0,231.81016,1078,180.25299999999999
Take Five - Live,Live In Boston,Hound Dog Taylor and The Houserockers,0,173.89669000000001,755,176.12100000000001
Sam und Bo_ N.E.O.,So Deluxe So Glorious,Samy Deluxe,2005,247.01342,1195,114.072
Kindhearted Woman Blues,I Got To Find Me A Woman,Robert Lockwood_ Jr.,1998,162.45506,520,99.700999999999993
Gun Shot,Riddim Driven: Fiesta,Akon,0,175.20281,716,125.22799999999999
Dying To Stay,The Other Side Of The Looking Glass,Alias,0,310.72608000000002,1314,111.67
Beneath The Valley Of The Underdog (Album Version + Hidden Track Talkin' Randy Tate's...),Tomorrow Hit Today,Mudhoney,1998,519.13098000000002,969,131.642
Watchie Watchie,This One's For You,George Nooks,0,211.66974999999999,943,168.12100000000001
Superman,100 #1 Country Hits,Donna Fargo,1999,149.62893,624,202.358
Fly Again (The Scumfrog Radio Edit),Fly Again Remixes,Kristine W.,0,239.80363,783,131.90899999999999
The Everclear Song,Brewed In Texas,Roger Creager,1998,239.20281,927,115.304
Streamline,Steal This Album!,System of a Down,2001,217.59954999999999,676,130.86699999999999
El Chico Del Apartamento 512,Todos Mis Exitos Vol. 2,Selena,0,207.93423999999999,961,101.947
One More Night,Hits,Phil Collins,1985,285.98811999999998,875,136.31999999999999
Desperados,West Coast Resurrection,The Game,0,264.09751,1346,74.697000000000003
Bang,Signs,Badmarsh & Shri,2001,263.31383,1262,87.326999999999998
Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),An Diolaim,Clannad,0,249.54730000000001,510,96.683000000000007
Todas Las Cosas Que Ella Me Dió,El Satanico Dr.Cadillac,Los Fabulosos Cadillacs,0,219.68933999999999,858,161.17599999999999
Going Back To New Orleans,Latin Spirits,Poncho Sanchez,2001,282.20035999999999,1255,198.85499999999999
Coyotes (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz,0,218.22649000000001,959,133.30000000000001
No Se Lo Que Me Da,Discografia Completa Vol. 10,Los Iracundos,0,159.08526000000001,530,115.616
Ice Cream Man,Beer Town: The Table Top Collective Vol. 3,Session Americana,2007,210.31138000000001,880,141.87200000000001
She Blinded Me With Science,Blinded By Science,Thomas Dolby,1982,223.45097999999999,841,128.64599999999999
Rock Me Baby,Are You Ready For Freddie,Freddie King,0,304.50893000000002,1079,102.785
Freak it all Night,Freak it all Night,DJ Guy,2009,237.08689000000001,1191,146.976
Bill Lynch,Phoney Phone Calls 1959-1972,Jerry Lewis,0,446.37995000000001,1486,145.333
Watching You,Joyful,Ayo,2006,232.28036,768,117.495
What's He Doin' In My World,Ultimate Eddy Arnold,Eddy Arnold,1967,128.96608000000001,334,102.151
La Rivière De Ton Dos,Heritage - Récital n°7 & 8 - BAM (1960-1961),Jacques Douai,0,115.51302,351,91.302000000000007
Seven Days Too Long,It Was Like This,Dexy's Midnight Runners,1980,157.75301999999999,656,151.12299999999999
Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,Welcome: Who Are You?,Moving Cloud,2008,251.92444,1154,170.61000000000001
Speaker Problems,SOUNDZYSTEM Vol.1 - Mixed By Hakan Lidbo,Johnny Vicious,0,27.166889999999999,110,131.52500000000001
Chain (Album Version),The Fire Theft,The Fire Theft,2003,223.37261000000001,401,137.614
Hiekkaa (polvere),20 Suosikkia  / Romantiikkaa ruusutarhassa,Tulipunaruusut,0,224.46975,768,116.298
Let's Roll (Take 1),I Feel So Good_ The 1951-54 J.O.B.Sessions,J.B.Lenoir,1991,169.22076999999999,551,150.59
Satellite Of Love (Album Version),Rev,Porno For Pyros,0,223.05914000000001,680,151.74100000000001
For Anything,Slow to Burn (Deluxe),Vanessa Daou,1996,179.93098000000001,673,102.006
Zig-Zag Walk,Zig Zag Walk,Foghat,1983,208.66567000000001,721,132.15899999999999
Mopao,Mandali,Africando All Stars,2003,274.25914,1393,167.67699999999999
Peanuts (The Peanut Vendor),Fania All-Stars - Rhythm Machine,Fania All Stars,0,294.55628000000002,1256,93.373000000000005
Go Baby (feat GemStones) (Explicit Album Version),Lupe Fiasco's The Cool,Lupe Fiasco feat. GemStones,0,216.60688999999999,846,200.114
Cuento De La Buena Pipa,Ojú,Las Niñas,2003,217.62567000000001,1086,115.584
Angry Young Men (LP Version),Love Beyond Reason,Randy Stonehill,0,215.22239999999999,945,137.113
Anytime You Need A Friend,The Remixes,Mariah Carey,1993,652.40770999999995,3303,121.884
Broderskapets ring,Stormblåst 2005,Dimmu Borgir,1996,331.04933999999997,506,90.438000000000002
Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),White People,Handsome Boy Modeling School,2004,384.70485000000002,1615,118.241
Completeness,Les Fleurs & Other Favorites (Digitally Remastered),Minnie Riperton,1970,212.13995,697,109.474
Perk trip - sleeping in tubes,Flat Out Funny - at the Paramount,Jeanne Robertson,0,486.42567000000003,1934,58.469999999999999
Dasotmori Live,Coreana,Megadrums,0,136.30649,267,122.148
The Wickedness,The Thrasher / The Wickedness,Paul Glazby,0,517.56362999999999,2658,147.0
Right here Waiting,Right here Waiting,Lightforce,0,397.26974999999999,1833,140.02600000000001
God Is The Answer (Footprints In The Sand Album Version),Footprints In The Sand,Cristy Lane,0,99.10812,245,108.895
Si Lu,Upclose Candy Lo,Candy Lo,0,225.77587,631,111.28
Baby Boy [feat. Beyonce],Dutty Rock,Sean Paul,0,245.34159,1079,91.099000000000004
Ça c'est Paris,Paris-accordeon,Jacques Ferchit,0,157.09995000000001,600,125.163
Watch This Sounds,Love Canticle,Jimmy Riley,0,239.90812,920,143.85400000000001
Min Aporis,Best Of,Antonis Remos,0,253.23057,747,127.81399999999999
Teeny Weeny String Bikini,Pleasure Man,Gunther & the Sunshine Girls,2004,240.40443999999999,1016,131.99100000000001
Sarambeque,The Washington Guitar Quintet,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,0,152.34567000000001,748,182.672
J'Suis Dans La Dêche,Entre Deux (À L'Olympia),Patrick Bruel,0,258.50729999999999,662,48.384999999999998
Resurrection,Rise,Eddie Turner,2005,146.10239999999999,372,89.983999999999995
Poema,Musette A Tout Va,André Verchuren,0,167.02649,581,117.66500000000001
Quítate La Ropa,Bienvenidos A La Época Iconoclasta,Los Delinqüentes,2009,192.1824,826,146.63999999999999
Mozart In Samba Motion,Latin+Jazz=,Laurindo Almeida,0,234.16118,1108,182.393
Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),Traditional Music Of Ireland,Seamus Egan,0,275.27791000000002,1321,91.691000000000003
Do You Ever Think Of Me,Russ Morgan At Catalina (Digitally Remastered),Russ Morgan,0,149.00200000000001,439,84.817999999999998
Perfect Peace,Ultimate Collection: Lullabies,Twila Paris,2001,202.70975000000001,501,101.998
Half Ain't Been Told,Walking The Blues,Otis Spann,1989,283.29750999999999,835,113.83799999999999
Ten Days (Album Version),The Sound Of White - U.S. Version,Missy Higgins,0,225.14893000000001,796,92.760999999999996
Rang De Basanti,Rang De Basanti,Daler Mehndi;Chitra,0,363.80689000000001,1820,105.026
The Blinding Sun,Babel - Music From And Inspired By The Motion Picture,Gustavo Santaolalla,2006,117.18485,374,90.462999999999994
Machuca,Contacto,Cabas,0,284.31628000000001,1189,106.361
Einmal reich,Ultrakurzwelle,UKW,0,249.57342,901,162.006
Love N' Gold,Lafayette Marquis_ The,C.C. Adcock,2004,272.95301999999998,983,162.01599999999999
Where I Stood [Live],Steer EP,Missy Higgins,0,255.34648999999999,699,142.96799999999999
Simon,Jericho,Jericho,0,223.92117999999999,803,96.260999999999996
Juke It Down,Juke Trax Online Vol. 4,DJ Rashad,0,289.27954999999997,1423,160.05000000000001
Grial II,TyR,TYR,2001,293.38076999999998,1026,149.23400000000001
Over And Over,Heavenly Vs. Satan,Heavenly,1990,206.18404000000001,731,174.39500000000001
The Question Is (Album Version),Heart And Soul,The Winans,0,277.83791000000002,866,110.123
Army Of One,Army Of One,Cass Fox,0,254.30159,1119,89.480999999999995
Todo A Pulmón,20 Años,Alejandro Lerner,1998,267.31056999999998,700,128.47999999999999
Cosmic Forge (LP Version),The Hinderers,Daath,2006,267.78077000000002,864,123.033
Get A Hold,Beats_ Rhymes & Life,A Tribe Called Quest,1996,215.27465000000001,907,95.191999999999993
Bancate Ese Defecto,El Álbum,Charly García,1983,300.14648999999997,1233,89.094999999999999
From Ivory Towers Above The Control Grid,Enthusiastic Corruption Of The Common Good,Kalibas,2003,164.20526000000001,527,93.507000000000005
Lullaby For The Summer,Valleys Of Neptune,Jimi Hendrix,2010,228.91057000000001,909,86.103999999999999
Disposition (feat. Jest),Cloud Seed,Vex'd,2010,243.25179,1002,142.21199999999999
Hood Figga Juke,Something 2 Dance 2,DJ Rashad featuring DJ Chi Boogie,0,150.75219999999999,580,154.995
Kurrajong,Woolunda #2,David Hudson,0,137.89994999999999,479,63.087000000000003
Hunger Strike,Temple Of The Dog,Temple Of The Dog,1991,243.9571,602,137.93700000000001
In This Skin,In This Skin,Jessica Simpson,2003,258.76853,1003,95.102999999999994
Best Friend,Toni Braxton,Toni Braxton,1993,267.23219999999998,820,123.755
M 14,Improvisation,Derek Bailey,1975,237.53098,779,61.305
Eric,EP,The Monroes,0,260.0224,1178,145.941
Sellotape Flowers,Sellotape Flowers,Geiom,2001,365.60933999999997,1702,119.901
I Am The Walrus,That Was Only Yesterday - An Introduction To,Spooky Tooth / Mike Harrison,1970,384.75709999999998,1255,134.804
I Wont Let You Back In,Little Darla Has A Treat For You v.26,California Oranges,0,216.58077,689,122.015
Mari Mouri (Mary Has Died),Best of Steve Riley & The Mamou Playboys,Steve Riley & The Mamou Playboys,0,241.65832,583,93.292000000000002
On The Other Hand (Album Version),Storms Of Life,Randy Travis,1986,186.3571,551,95.866
Pub Pusher,Speed Ballads,Republica,1998,264.22811999999999,1011,137.953
I'm Walking,Donnie McClurkin... Again,Donnie McClurkin,0,318.82404000000002,1217,230.041
Trouble,Long Way Home From Anywhere,Bruce Robison,0,184.05832000000001,436,79.605999999999995
Desert Caravan,Desert Caravan,Oscar Lima,2000,230.34729999999999,488,121.739
Born Again,Nerosubianco Original Soundtrack,The Freedom,0,257.82812000000001,981,108.634
Take The Time,Desolation Angels,Bad Company,1979,253.02159,832,131.56399999999999
Les Forains,Luz Negra,Richard Galliano,1999,190.74566999999999,571,98.986999999999995
Sunset In Akkarai,A New Day Laya Project Remixed,Desert Dwellers,0,194.76853,1054,180.00899999999999
Don't Stop,The Long Fall Back To Earth,Jars Of Clay,2009,223.89506,739,127.96899999999999
Joaquin Torres Jr.,Perro Malagradecido,Los Originales De San Juan,0,250.48770999999999,1040,103.02
Flame On,Urban Car Tunes 2 (Megamix),Big Daddy Kane,2001,190.82404,980,98.010999999999996
Alchemy Index Vol 1  Water 1 of 6,The Alchemy Index: Vols 1 & 2 Fire & Water,Thrice,0,224.28689,582,125.604
C'est Toujours la Même Histoire,Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record,Martha Wainwright,2009,287.08526000000001,794,82.123999999999995
Ricerca nell' isola,La ragazza dalla pelle di luna (Outtakes),Piero Umiliani,0,150.17751000000001,277,88.489999999999995
Let Me Out,Infinite Love Songs,Maximilian Hecker,2001,295.60118,587,65.941000000000003
Great Is Thy Faithfulness,Draw Me Close,Kathy Troccoli,0,186.69668999999999,552,90.853999999999999
Cool People Make Me Tired,The Trashcan Electric E.P.,Williamson,2005,223.81668999999999,651,140.00299999999999
Velvet,The Dutchess,Fergie,0,293.19790999999998,1114,150.00299999999999
Paragon Rag  (LP Version),Scott Joplin Piano Rags,Joshua Rifkin,1994,229.53751,786,158.56899999999999
Eagle Eye,The Omaha Record,Bottom Of The Hudson,2003,279.90159,715,74.480999999999995
Voucher,Big Metal Birds,Janitor Joe,1993,122.72281,353,66.932000000000002
Intro,Star Live Concert,A-Mei,2008,71.888530000000003,317,120.232
Chowbay,Malagueña,Roy Buchanan,0,179.93098000000001,524,77.805999999999997
Soot and Stars,Rarities & B-Sides,The Smashing Pumpkins,2001,399.98649,971,66.409999999999997
Future/Now (LP Version),High Time,MC5,1971,381.30892999999998,1245,171.94399999999999
Piney Brown (K.C.),Everyday I Have The Blues,Joe Turner / Pee Wee Crayton / Sonny Stitt,0,459.93750999999997,1642,105.142
Jah Keep Us There,New Day,Rising Lion,0,258.2722,956,105.027
Eimsbush bis 0711,Hamburg City Heftig Vol.1,Dynamite Deluxe,2000,152.92035999999999,690,152.34299999999999
Carry The Weight,At The Speed Of Life,Xzibit,1996,252.99546000000001,1152,90.998000000000005
Cupareree or Graysinn,Fortune My Foe,Les Witches,0,162.61179000000001,512,39.899000000000001
Pretty Please Me,Stukas Over Disneyland,Dickies,0,216.94649000000001,708,94.0
Try And Stop Me,Our Music Is Red  - With Purple Flashes,The Creation,1967,147.69587000000001,439,134.02099999999999
Las Muchachas,Que No Pare La Rumba,Sonora Carruseles,0,297.79545999999999,1699,54.192
Here Without You,Seventeen Days,3 Doors Down,2002,232.07138,656,143.69900000000001
The Beginning of the Partnership,Shakespeare in Love - Music from the Miramax Motion Picture,Nick Ingman;Gavyn Wright,0,120.94649,287,137.465
Umbrellas Of Cherbourg,Mountain Fiesta,Manuel & The Music Of The Mountains,0,158.14484999999999,364,130.422
This One's For You,This One's For You,Barry Manilow,1976,209.13587000000001,530,123.438
Passion,Paris Musette_ vol. 1,Paris Musette,0,132.07464999999999,708,222.916
Dans le calme de la nuit,Racines Vol 3 - Noël,Kali,0,240.45669000000001,907,120.40600000000001
Tin Pan Alley (aka Roughest Place In Town),The Essential Stevie Ray Vaughan And Double Trouble,Stevie Ray Vaughan And Double Trouble,2005,551.91465000000005,1609,113.447
Cool Water,The Singin' Cowboy - 20 Great Favourites,Gene Autry,0,153.36444,404,114.80500000000001
Dig Up,Postcards,Cindy Morgan,0,217.83465000000001,670,108.941
The Big Stall,Fun With Dick And Jane,Theodore Shapiro,2006,82.31138,321,124.89400000000001
Heaven Can Wait,Invincible,Michael Jackson,2001,289.38404000000003,984,117.36199999999999
Follow The Light (Radio Edit),Rock It,Sub Focus,2009,214.83056999999999,814,86.991
Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),The Flat Earth (Collector's Edition),Thomas Dolby,0,437.31545999999997,2360,69.114000000000004
Noises,Mister Green,Taal,2000,17.736689999999999,63,219.56899999999999
Carta De Amor,Sanfona,Egberto Gismonti,1981,1.2273000000000001,5,0.0
Yo Mouth (Skit),X.O. Experience,Tha Liks,2001,33.096690000000002,121,156.02099999999999
Sweet Suffering Christ,Coram Deo II: People Of Praise,Margaret Becker,1993,242.12853000000001,745,110.828
When Disaster Strikes (Explicit LP Version),When Disaster Strikes,Busta Rhymes,0,205.00853000000001,971,100.44
Just Look At the Blessing,In This Place,True Believers,0,258.03710000000001,988,97.978999999999999
Apisti,Ala,Christos Dantis,0,168.51545999999999,622,98.063000000000002
You Never Cry Like A Lover (LP Version),On The Border,Eagles,1974,240.97914,661,90.718999999999994
Crazy Rhythm,Penny Opus,Hank Penny,0,117.75955,452,107.675
If That's True,Esperanza,Esperanza Spalding / Leo Genovese,2008,451.29097999999999,1748,106.187
Softly And Tenderly,Amazing Grace III,Josh Turner,0,215.61424,570,108.01300000000001
CB4,Fantastic Vol. 2,Slum Village,2000,225.48853,919,94.653000000000006
Concerto No.3 In D: Allegro,Love Story,Francis Lai,1970,155.16689,562,96.474000000000004
Cero Codazos,Early Rythms,Johnny Pacheco,0,152.31954999999999,515,116.045
Rockout_ Whatever You Feel Like,One Way...Or Another,Cactus,0,240.35220000000001,814,140.49600000000001
The Rover (Takao Tajima Remix),Wild Life - Cool Side Of Original Love,Original Love,0,345.7824,1550,93.067999999999998
Beachport,Kassette Boys,Click / Click_ M_Ferri,0,451.49995000000001,2564,126.01900000000001
Got To Give It Up,Don't Mess With Mr T,James Taylor Quartet,2007,198.34729999999999,832,84.186000000000007
Winter In Finland,The Long Way Back,Moss,2006,206.57587000000001,715,119.947
Azul Contente,An Answer To Your Silence,Luciana Souza,1998,259.23872999999998,920,161.191
Tras La Reja,Sabroso Como El Guarapo (Digitally Remastered),Orquesta Sublime,0,184.00608,729,118.65600000000001
Work Hard,Country Living Riddim,Luciano,0,215.53586999999999,847,75.016999999999996
Won't Be Long,The Seventh Seal,Rakim feat. Tracey Horton,2009,291.97016000000002,1331,168.0
So Not Over You (Motivo-Pop Lectro Mix),So Not Over You,Simply Red,2007,302.49750999999998,1443,190.00999999999999
Yodelling Mad (2002 Digital Remaster),Frank Ifield Sings Country & Classics,Frank Ifield,0,163.60444000000001,603,123.825
Show Me The Way,So Cal Drunks,Mix Mob,0,194.7424,746,187.28399999999999
Cruz,Christina Aguilera/Stripped,Christina Aguilera,2002,229.53751,656,139.62899999999999
Castillos Y Sueños,Savia Negra,Las Niñas,2005,183.48363000000001,830,112.006
Valium,Liebe*Detail 03,Vincenzo,0,439.17016000000001,3075,124.05
Only Lonely,7800 Fahrenheit,Bon Jovi,1985,302.28852999999998,855,120.72
Afonsina y el mar,De Triana al Cielo,Triana Pura,0,252.9171,1340,221.79599999999999
Happy Mother's Day,Etiquette,Casiotone For The Painfully Alone,2006,47.464039999999997,129,72.685000000000002
Lieder_ Die Uns Ein Leben Lang Begleiten,Lieder Meines Lebens - Zum 90. Geburtstag Der Königin Der Volksmusik,Maria & Margot Hellwig/Die Garmischer Alpenjäger,0,202.52689000000001,590,109.601
Take a Ride,Till the Wheels Fall Off,Frost,0,216.99872999999999,937,91.988
All The Lessons,Wahre Lügen,Melanie And The Secret Army,0,186.14812000000001,674,110.459
C'est Toujours Le Matin,Menteur / L'Amour Parfait,Cali,2003,210.18077,723,189.85900000000001
People Never Give Up,Beautiful Brother - The Essential,Curtis Mayfield,1980,348.60363000000001,1364,106.50700000000001
Let Him Fly,Living With Ghosts,Patty Griffin,1996,191.39873,539,111.82899999999999
Roadhouse Blues (Live In Detroit) (LP Version),Set The Night On Fire: The Doors Bright Midnight Archives Concerts [w/Bonus Album],The Doors,0,403.61750999999998,1393,131.01300000000001
Going Down,M.I.A.: The Complete Germs,The Germs,1993,111.49016,440,115.76300000000001
The Cat Came Back,Whaddaya Think of That?,Laurie Berkner,0,167.00036,560,139.62799999999999
Hiroshima,Live in Tokyo  May 10th_ 1992,Utopia,0,449.22730000000001,1128,106.307
The Bottom Line,Free,Rick Astley,1991,317.83138000000002,1242,174.059
Outside,BUTTERFLY,Mariah Carey,1997,286.30158999999998,765,109.253
It'll All Come Around (Album Version),Roll Away,Back Door Slam,2007,236.87791000000001,761,123.38200000000001
Marrakech,No Silence,ATB,2004,262.21669000000003,1056,132.99799999999999
The Way,Live Around The World 1991 - 1996,Saigon Kick,1993,368.11709999999999,1079,58.387
She's All I Ever Had,Ricky Martin,Ricky Martin,1999,295.33994999999999,855,161.86799999999999
You're A Big Boy Now (Album Version),Rhino Hi-Five: John Sebastian,John Sebastian,0,170.762,506,112.40000000000001
Exception To The Rule,Solos,Dann Huff,0,147.9571,539,155.815
Dj,Utopia,Markscheider Kunst,2010,239.07220000000001,1042,152.887
Sensemilla,Get Ready,Mighty Diamonds,0,253.57015999999999,1155,155.827
I'm Hot,Music,Erick Sermon,2001,228.44036,1004,95.932000000000002
The Way You Do The Things You Do,Moon River / Delicious Together,Jerry Butler,0,149.78567000000001,466,124.253
Touch My Body,Bye Bye,Mariah Carey,2008,273.52771000000001,1204,129.99100000000001
God Rest Ye Merry Gentlemen (World),Winter Dreams for Christmas,R. Carlos Nakai,0,341.65505999999999,999,136.77799999999999
Täysikasvuinen mies,Haavoittumaton,Yölintu,0,220.08117999999999,759,110.15600000000001
Me Lo Dijo Adela,Is Hot !,Tito Rodriguez,0,174.81098,614,110.065
Just As I Am (Arr.)  (Different From Track One),Celtic Reflections On Hymns,Eden's Bridge,0,163.78729999999999,463,120.039
The Song from Moulin Rogue Where Is Your Heart,Hit Parade 1953,Percy Faith & Felicia Sanders,0,198.39955,532,83.460999999999999
What To Do,Alias,Alias,0,257.95873,677,103.77
Girl Nation [Live],Osaka After Dark,D.A.D.,0,259.94403999999997,843,152.46199999999999
But Not For Me,Vignola Plays Gershwin,Frank Vignola,0,234.44853000000001,1146,149.68899999999999
You Know It's True,Songs For Girls To Sing,The Cat's Miaow,1997,137.29913999999999,473,116.25700000000001
All Burned Out,Kings of Boogie,Savoy Brown,1989,171.62404000000001,601,150.94999999999999
Edo Pou Ta Leme,14 Megala Tragoudia - Angela Dimitriou,Angela Dimitriou,0,163.29097999999999,666,90.063000000000002
Hey Sexy Lady,Lucky Day,Shaggy / Brian & Tony Gold,2002,199.94076999999999,699,101.786
RAMUKA,Belong To The Sun!,Tri Atma,0,325.04118,1571,110.651
Change The Way (Highlands Album Version),Attack!,White Heart,0,287.94729999999998,969,132.10599999999999
El troyano,Serie Tradicional - El Rebelde del Acordeón  CD 2,Alfredo Gutiérrez,0,153.88688999999999,931,187.874
Thriller,The Take Over_ The Break's Over,Fall Out Boy,2007,203.54567,500,178.518
The Plot To Bomb The Panhandle (Album Version),For Those Who Have Heart [Re-Issue],A Day To Remember,0,245.96852999999999,846,100.01300000000001
1000 Of Years Ago,Ibiza Progressive Part 2,Namatjira,0,291.63056999999998,1356,128.99100000000001
Megaton B-Boy 2000 (LP Version),So..Hows Your Girl,Handsome Boy Modeling School,0,297.66485,1070,215.34899999999999
Sent By Angels,Arc Angels,Arc Angels,1992,344.05831999999998,1129,167.75299999999999
Wendy,Mercury Retrograde,Jesse Malin,2002,261.17178999999999,967,178.53100000000001
Fried Neck Bones And Some Home Fries,Santana/Abraxas/Santana(III) (3 Pak) (Costco Longbox Version),Santana,0,433.37097999999997,1705,84.870000000000005
Crosses of crossed colors 3,Mixed music 1966-1970,Henri Pousseur,0,446.24934000000002,1413,92.340999999999994
Eyes Of A Stranger (Album Version),The Warriors EP_ Vol. 2,P.O.D.,0,255.73831999999999,875,143.881
Qing Yi Shi,4 in Love,Leon Lai,0,203.38892999999999,717,103.995
Getto Boys,Note 1+,Jack Orsen feat. Fumanschu_ Justus,2004,210.54649000000001,912,100.078
Superscout,Listen To My Shapes,Sensations,2005,165.19791000000001,538,183.51300000000001
Le Fiacre,In Person At The Empire Room (Digitally Remastered),Gisele MacKenzie,0,164.25751,539,91.516999999999996
No Volveras A Mi,Negroklaro,KALIMBA,2007,208.09098,764,133.994
Black Celebration,For The Masses,Monster Magnet,1998,260.17914000000002,1168,61.593000000000004
Sophie,Snapshots,Eleanor McEvoy,0,258.42892999999998,635,100.02
Another Land (World),Paradox,Davol,0,270.00117999999998,658,151.99700000000001
Please Heart_ You're Killing Me,Snapshots,Eleanor McEvoy,0,280.03219999999999,1140,150.06100000000001
Meeting Daisy,Music from the Motion Picture The Curious Case of Benjamin Button,Alexandre Desplat,2008,81.710570000000004,151,244.268
Song Of Australia - Canto 6 (2009 Digital Remaster),The Last Night Of The Poms,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0,494.15791000000002,1226,134.828
Ke T' Oniro Egine Efialtis,Despina Vandi - The Emi Years/The Complete Collection,Despina Vandi,0,244.08770999999999,647,120.212
Mr. Goose,Trelokoritso - Oles oi epityxies,The Charms,0,42.683630000000001,177,136.191
Would?,Unplugged,Alice In Chains,1992,223.26812000000001,704,100.404
The White's Bedroom - Fire Escape,Maggots: The Record,The Plasmatics,2000,121.73016,507,121.47
The Yellow Rose Of Texas,Country Roots,Roy Rogers,0,152.97261,537,94.513000000000005
The Line,Rain On Tin,The Small Knives,2004,208.16934000000001,670,167.935
Trapdoor,Ten Tonne EP,Chase & Status,2005,398.54975000000002,2071,87.527000000000001
Plastic People,There Is Love In You,Four Tet,2010,393.84771000000001,1868,124.04300000000001
Revolution,Wowie Zowie,Superchumbo,2001,443.37587000000002,2119,85.320999999999998
So Nice - Original,Leroy Hutson Selected Hits Vol. 2,Leroy Hutson,0,324.25751000000002,1432,89.879999999999995
Mientras me quieras,Por Siempre,Tranzas,2000,213.7073,879,112.051
Alpha River,Alpha River - EP,Eclier,0,322.19382999999999,1052,84.638999999999996
Salamanders In The Sun,Sound Theories Vol. I & II,Steve Vai,1984,305.94567000000001,847,157.99600000000001
Sister Seagull (Live),Live! In The Air Age,Be Bop Deluxe,1991,221.93586999999999,663,121.61499999999999
Act Won (Things Fall Apart),Things Fall Apart,The Roots,0,54.125259999999997,248,85.875
Wie ein Eisbär sein,Hör auf zu weinen,Geier Sturzflug,0,211.35628,795,120.985
Goodbye Broadway_ Hello France,Over There! Songs of the American Expeditionary Force 1917-18,Billy Murray,0,176.5873,485,115.771
Exit People,Remixed at 16:05,Fergie,0,440.18893000000003,2784,126.96599999999999
Down In The Jungle,God Says No,Monster Magnet,2000,289.12281000000002,987,89.296000000000006
Te Quiero Mamma,Esa Chica Es Mia,Sergio Dalma,0,239.43790999999999,902,80.039000000000001
Skymning,Månskratt,Groupa Med Lena Willemark,0,227.89178999999999,617,168.989
Don't Take Your Love Away From Me (Album Version),Full Circle,Randy Travis,1996,176.43056999999999,587,112.613
